"","sample","Gene","HV","TPM","log2_TPM_tissue","tissue","clean_tissue","tissue_group_1","tissue_group_2","dev_order"
"5123","DV-LF-12","AT5G41550","non-hv",0.997969573343854,0.998534612799913,"adult, rosette leaf, rosette leaf 12","rosette leaf 12","vegetative","shoot",19
"5124","DV-LF-12","AT1G61300","hv",16.8296036730001,4.15620272912609,"adult, rosette leaf, rosette leaf 12","rosette leaf 12","vegetative","shoot",19
"5125","DV-LF-12","AT5G46260","non-hv",1.58910172994401,1.37245165214508,"adult, rosette leaf, rosette leaf 12","rosette leaf 12","vegetative","shoot",19
"5126","DV-LF-12","AT1G61310","hv",7.47312717018978,3.08289452212947,"adult, rosette leaf, rosette leaf 12","rosette leaf 12","vegetative","shoot",19
"5127","DV-LF-12","AT4G19050","non-hv",3.7274189285486,2.24105271732178,"adult, rosette leaf, rosette leaf 12","rosette leaf 12","vegetative","shoot",19
"5128","DV-LF-12","AT5G46270","non-hv",5.50133670018447,2.70073637236651,"adult, rosette leaf, rosette leaf 12","rosette leaf 12","vegetative","shoot",19
"5129","DV-LF-12","AT5G41740","hv",7.27227212520007,3.04828364542306,"adult, rosette leaf, rosette leaf 12","rosette leaf 12","vegetative","shoot",19
"5130","DV-LF-12","AT5G41750","hv",6.79680879437103,2.96288375492435,"adult, rosette leaf, rosette leaf 12","rosette leaf 12","vegetative","shoot",19
"5131","DV-LF-12","AT3G46530","hv",30.3883307231606,4.97215640123797,"adult, rosette leaf, rosette leaf 12","rosette leaf 12","vegetative","shoot",19
"5132","DV-LF-12","AT5G46450","non-hv",14.3316828957421,3.93844415927387,"adult, rosette leaf, rosette leaf 12","rosette leaf 12","vegetative","shoot",19
"5133","DV-LF-12","AT3G51560","non-hv",0.0171622307450051,0.0245497980013344,"adult, rosette leaf, rosette leaf 12","rosette leaf 12","vegetative","shoot",19
"5134","DV-LF-12","AT5G46510","hv",18.4871018580699,4.28444764233866,"adult, rosette leaf, rosette leaf 12","rosette leaf 12","vegetative","shoot",19
"5135","DV-LF-12","AT3G51570","non-hv",0.0170092386488184,0.0243327848908853,"adult, rosette leaf, rosette leaf 12","rosette leaf 12","vegetative","shoot",19
"5136","DV-LF-12","AT5G46520","hv",7.60753470889571,3.10560009330907,"adult, rosette leaf, rosette leaf 12","rosette leaf 12","vegetative","shoot",19
"5137","DV-LF-12","AT5G36930","non-hv",18.7460314297243,4.30349082352046,"adult, rosette leaf, rosette leaf 12","rosette leaf 12","vegetative","shoot",19
"5138","DV-LF-12","AT3G46710","non-hv",0,0,"adult, rosette leaf, rosette leaf 12","rosette leaf 12","vegetative","shoot",19
"5139","DV-LF-12","AT3G46730","non-hv",0.159831870504237,0.213915687103139,"adult, rosette leaf, rosette leaf 12","rosette leaf 12","vegetative","shoot",19
"5140","DV-LF-12","AT4G19510","non-hv",28.6906086108003,4.89193476149533,"adult, rosette leaf, rosette leaf 12","rosette leaf 12","vegetative","shoot",19
"5141","DV-LF-12","AT1G50180","non-hv",9.41022341936505,3.37992912630578,"adult, rosette leaf, rosette leaf 12","rosette leaf 12","vegetative","shoot",19
"5142","DV-LF-12","AT4G19530","non-hv",16.2516603562392,4.10866331315143,"adult, rosette leaf, rosette leaf 12","rosette leaf 12","vegetative","shoot",19
"5143","DV-LF-12","AT5G51630","non-hv",3.90100042075601,2.29307627060455,"adult, rosette leaf, rosette leaf 12","rosette leaf 12","vegetative","shoot",19
"5144","DV-LF-12","AT5G04720","non-hv",24.0053453111549,4.64416462295828,"adult, rosette leaf, rosette leaf 12","rosette leaf 12","vegetative","shoot",19
"5145","DV-LF-12","AT5G58120","non-hv",4.70966378248463,2.51340579399034,"adult, rosette leaf, rosette leaf 12","rosette leaf 12","vegetative","shoot",19
"5146","DV-LF-12","AT5G63020","non-hv",23.4808566963746,4.61358214025392,"adult, rosette leaf, rosette leaf 12","rosette leaf 12","vegetative","shoot",19
"5147","DV-LF-12","AT5G66900","non-hv",20.572074162851,4.43109299371281,"adult, rosette leaf, rosette leaf 12","rosette leaf 12","vegetative","shoot",19
"5148","DV-LF-12","AT5G66910","non-hv",15.843880127036,4.07415260830527,"adult, rosette leaf, rosette leaf 12","rosette leaf 12","vegetative","shoot",19
"5149","DV-LF-2","AT4G33300","non-hv",110.0585727373,6.79517695022589,"adult, rosette leaf, rosette leaf 2","rosette leaf 2","vegetative","shoot",6
"5150","DV-LF-2","AT5G48770","non-hv",0.262282132354234,0.336034402758851,"adult, rosette leaf, rosette leaf 2","rosette leaf 2","vegetative","shoot",6
"5151","DV-LF-2","AT5G49140","non-hv",0,0,"adult, rosette leaf, rosette leaf 2","rosette leaf 2","vegetative","shoot",6
"5152","DV-LF-2","AT5G48620","hv",78.877330911417,6.31971422104435,"adult, rosette leaf, rosette leaf 2","rosette leaf 2","vegetative","shoot",6
"5153","DV-LF-2","AT5G46450","non-hv",38.3304856541841,5.29757609572596,"adult, rosette leaf, rosette leaf 2","rosette leaf 2","vegetative","shoot",6
"5154","DV-LF-2","AT4G26090","non-hv",16.8611097116659,4.15874981284828,"adult, rosette leaf, rosette leaf 2","rosette leaf 2","vegetative","shoot",6
"5155","DV-LF-2","AT5G46510","hv",20.8227702854761,4.4477623506932,"adult, rosette leaf, rosette leaf 2","rosette leaf 2","vegetative","shoot",6
"5156","DV-LF-2","AT5G46520","hv",22.5856603230306,4.55983808716577,"adult, rosette leaf, rosette leaf 2","rosette leaf 2","vegetative","shoot",6
"5157","DV-LF-2","AT3G51560","non-hv",0.0186214848626415,0.0266180521320019,"adult, rosette leaf, rosette leaf 2","rosette leaf 2","vegetative","shoot",6
"5158","DV-LF-2","AT3G51570","non-hv",0,0,"adult, rosette leaf, rosette leaf 2","rosette leaf 2","vegetative","shoot",6
"5159","DV-LF-2","AT3G50950","non-hv",310.906057676285,8.28496776202725,"adult, rosette leaf, rosette leaf 2","rosette leaf 2","vegetative","shoot",6
"5160","DV-LF-2","AT5G47250","non-hv",3.6413488607383,2.21454413981401,"adult, rosette leaf, rosette leaf 2","rosette leaf 2","vegetative","shoot",6
"5161","DV-LF-2","AT5G38340","non-hv",3.40445366563619,2.13896307640797,"adult, rosette leaf, rosette leaf 2","rosette leaf 2","vegetative","shoot",6
"5162","DV-LF-2","AT5G47260","non-hv",0,0,"adult, rosette leaf, rosette leaf 2","rosette leaf 2","vegetative","shoot",6
"5163","DV-LF-2","AT5G47280","non-hv",0,0,"adult, rosette leaf, rosette leaf 2","rosette leaf 2","vegetative","shoot",6
"5164","DV-LF-2","AT5G38350","hv",0.876209990680615,0.907821307362499,"adult, rosette leaf, rosette leaf 2","rosette leaf 2","vegetative","shoot",6
"5165","DV-LF-2","AT3G04220","non-hv",9.64372808413406,3.41193165422689,"adult, rosette leaf, rosette leaf 2","rosette leaf 2","vegetative","shoot",6
"5166","DV-LF-2","AT5G45260","non-hv",16.204145516584,4.10468433397765,"adult, rosette leaf, rosette leaf 2","rosette leaf 2","vegetative","shoot",6
"5167","DV-LF-2","AT4G27190","non-hv",0,0,"adult, rosette leaf, rosette leaf 2","rosette leaf 2","vegetative","shoot",6
"5168","DV-LF-2","AT4G27220","non-hv",0.398338830593306,0.483713981591698,"adult, rosette leaf, rosette leaf 2","rosette leaf 2","vegetative","shoot",6
"5169","DV-LF-2","AT5G05400","non-hv",1.7937508516212,1.48220336607385,"adult, rosette leaf, rosette leaf 2","rosette leaf 2","vegetative","shoot",6
"5170","DV-LF-2","AT5G46260","non-hv",20.8845362103244,4.4518399047654,"adult, rosette leaf, rosette leaf 2","rosette leaf 2","vegetative","shoot",6
"5171","DV-LF-2","AT5G46270","non-hv",26.0103450996143,4.75544016754881,"adult, rosette leaf, rosette leaf 2","rosette leaf 2","vegetative","shoot",6
"5172","DV-LF-2","AT5G18350","non-hv",0.311149458919534,0.390832148833512,"adult, rosette leaf, rosette leaf 2","rosette leaf 2","vegetative","shoot",6
"5173","DV-LF-2","AT3G46530","hv",55.276691526127,5.81446561075479,"adult, rosette leaf, rosette leaf 2","rosette leaf 2","vegetative","shoot",6
"5174","DV-LF-2","AT1G62630","hv",21.4843551927585,4.49084960582119,"adult, rosette leaf, rosette leaf 2","rosette leaf 2","vegetative","shoot",6
"5175","DV-LF-2","AT5G18360","non-hv",13.4935133386211,3.85733545250222,"adult, rosette leaf, rosette leaf 2","rosette leaf 2","vegetative","shoot",6
"5176","DV-LF-2","AT5G18370","non-hv",9.66624577548179,3.41498057150333,"adult, rosette leaf, rosette leaf 2","rosette leaf 2","vegetative","shoot",6
"5177","DV-LF-2","AT1G56510","non-hv",49.5749841653753,5.66035205797466,"adult, rosette leaf, rosette leaf 2","rosette leaf 2","vegetative","shoot",6
"5178","DV-LF-2","AT1G56520","non-hv",14.6690509595036,3.96984589642849,"adult, rosette leaf, rosette leaf 2","rosette leaf 2","vegetative","shoot",6
"5179","DV-LF-2","AT1G56540","non-hv",5.39441459655807,2.6768122875978,"adult, rosette leaf, rosette leaf 2","rosette leaf 2","vegetative","shoot",6
"5180","DV-LF-2","AT5G44510","non-hv",12.2028394353062,3.72277632740354,"adult, rosette leaf, rosette leaf 2","rosette leaf 2","vegetative","shoot",6
"5181","DV-LF-2","AT3G46710","non-hv",0,0,"adult, rosette leaf, rosette leaf 2","rosette leaf 2","vegetative","shoot",6
"5182","DV-LF-2","AT3G46730","non-hv",0.229764407847299,0.298381957690299,"adult, rosette leaf, rosette leaf 2","rosette leaf 2","vegetative","shoot",6
"5183","DV-LF-2","AT5G51630","non-hv",4.71863542279916,2.51567093308354,"adult, rosette leaf, rosette leaf 2","rosette leaf 2","vegetative","shoot",6
"5184","DV-LF-2","AT5G38850","non-hv",19.8472694945226,4.38178653157038,"adult, rosette leaf, rosette leaf 2","rosette leaf 2","vegetative","shoot",6
"5185","DV-LF-2","AT5G04720","non-hv",144.708080296518,7.18693707459291,"adult, rosette leaf, rosette leaf 2","rosette leaf 2","vegetative","shoot",6
"5186","DV-LF-2","AT5G58120","non-hv",41.8578816051626,5.42148863661305,"adult, rosette leaf, rosette leaf 2","rosette leaf 2","vegetative","shoot",6
"5187","DV-LF-2","AT5G63020","non-hv",40.8430098760681,5.38691472699554,"adult, rosette leaf, rosette leaf 2","rosette leaf 2","vegetative","shoot",6
"5188","DV-LF-2","AT5G66900","non-hv",37.9314774704378,5.2828651916616,"adult, rosette leaf, rosette leaf 2","rosette leaf 2","vegetative","shoot",6
"5189","DV-LF-2","AT5G66910","non-hv",19.0678397681382,4.32681341893561,"adult, rosette leaf, rosette leaf 2","rosette leaf 2","vegetative","shoot",6
"5190","DV-LF-2","AT5G17680","non-hv",0.504295349859616,0.589087850223886,"adult, rosette leaf, rosette leaf 2","rosette leaf 2","vegetative","shoot",6
"5191","DV-LF-2","AT1G63730","non-hv",3.80154513092739,2.26349873792104,"adult, rosette leaf, rosette leaf 2","rosette leaf 2","vegetative","shoot",6
"5192","DV-LF-2","AT1G63740","non-hv",13.1506124080566,3.82279258603269,"adult, rosette leaf, rosette leaf 2","rosette leaf 2","vegetative","shoot",6
"5193","DV-LF-2","AT1G63750","non-hv",41.7745038186505,5.41867921453428,"adult, rosette leaf, rosette leaf 2","rosette leaf 2","vegetative","shoot",6
"5194","DV-LF-2","AT5G44870","non-hv",45.0074237282238,5.52379476718209,"adult, rosette leaf, rosette leaf 2","rosette leaf 2","vegetative","shoot",6
"5195","DV-LF-2","AT5G36930","non-hv",30.4715257941769,4.97597521957807,"adult, rosette leaf, rosette leaf 2","rosette leaf 2","vegetative","shoot",6
"5196","DV-LF-2","AT4G10780","non-hv",0.189473538701054,0.250323177597943,"adult, rosette leaf, rosette leaf 2","rosette leaf 2","vegetative","shoot",6
"5197","DV-LF-2","AT5G17880","non-hv",20.8956798328404,4.45257433920824,"adult, rosette leaf, rosette leaf 2","rosette leaf 2","vegetative","shoot",6
"5198","DV-LF-2","AT5G17890","non-hv",18.7175551782707,4.30140877485653,"adult, rosette leaf, rosette leaf 2","rosette leaf 2","vegetative","shoot",6
"5199","DV-LF-2","AT1G63870","non-hv",0.0958178104107885,0.132007957180064,"adult, rosette leaf, rosette leaf 2","rosette leaf 2","vegetative","shoot",6
"5200","DV-LF-2","AT1G63880","non-hv",102.321975823562,6.69100332722829,"adult, rosette leaf, rosette leaf 2","rosette leaf 2","vegetative","shoot",6
"5201","DV-LF-2","AT5G17970","non-hv",0.199569354805889,0.262516571505436,"adult, rosette leaf, rosette leaf 2","rosette leaf 2","vegetative","shoot",6
"5202","DV-LF-2","AT5G40910","non-hv",47.236261189637,5.59204618263514,"adult, rosette leaf, rosette leaf 2","rosette leaf 2","vegetative","shoot",6
"5203","DV-LF-2","AT5G45050","non-hv",23.9752743891307,4.64242862306176,"adult, rosette leaf, rosette leaf 2","rosette leaf 2","vegetative","shoot",6
"5204","DV-LF-2","AT5G45060","non-hv",36.4224548350983,5.22583229436023,"adult, rosette leaf, rosette leaf 2","rosette leaf 2","vegetative","shoot",6
"5205","DV-LF-2","AT1G63350","non-hv",25.5902528607034,4.73282559149431,"adult, rosette leaf, rosette leaf 2","rosette leaf 2","vegetative","shoot",6
"5206","DV-LF-2","AT1G63360","hv",38.7040272668837,5.31121344541139,"adult, rosette leaf, rosette leaf 2","rosette leaf 2","vegetative","shoot",6
"5207","DV-LF-2","AT1G64070","non-hv",0.524412888324263,0.608253710745596,"adult, rosette leaf, rosette leaf 2","rosette leaf 2","vegetative","shoot",6
"5208","DV-LF-2","AT5G45200","non-hv",0,0,"adult, rosette leaf, rosette leaf 2","rosette leaf 2","vegetative","shoot",6
"5209","DV-LF-2","AT5G45210","non-hv",0,0,"adult, rosette leaf, rosette leaf 2","rosette leaf 2","vegetative","shoot",6
"5210","DV-LF-2","AT5G45230","non-hv",0,0,"adult, rosette leaf, rosette leaf 2","rosette leaf 2","vegetative","shoot",6
"5211","DV-LF-2","AT5G45250","non-hv",41.5602190920914,5.4114336724713,"adult, rosette leaf, rosette leaf 2","rosette leaf 2","vegetative","shoot",6
"5212","DV-LF-2","AT4G11170","hv",4.11895250866186,2.35584862171592,"adult, rosette leaf, rosette leaf 2","rosette leaf 2","vegetative","shoot",6
"5213","DV-LF-2","AT5G41740","hv",80.6128327925378,6.35072411412487,"adult, rosette leaf, rosette leaf 2","rosette leaf 2","vegetative","shoot",6
"5214","DV-LF-2","AT5G41750","hv",74.344350565476,6.23542743528738,"adult, rosette leaf, rosette leaf 2","rosette leaf 2","vegetative","shoot",6
"5215","DV-LF-2","AT1G58390","non-hv",0.425674098193702,0.511644226763787,"adult, rosette leaf, rosette leaf 2","rosette leaf 2","vegetative","shoot",6
"5216","DV-LF-2","AT1G58400","non-hv",1.0230279255229,1.01651623474312,"adult, rosette leaf, rosette leaf 2","rosette leaf 2","vegetative","shoot",6
"5217","DV-LF-2","AT1G58410","non-hv",1.02569379093788,1.01841610914252,"adult, rosette leaf, rosette leaf 2","rosette leaf 2","vegetative","shoot",6
"5218","DV-LF-2","AT1G59780","hv",0,0,"adult, rosette leaf, rosette leaf 2","rosette leaf 2","vegetative","shoot",6
"5219","DV-LF-2","AT3G44400","hv",16.2856705728894,4.11150466686585,"adult, rosette leaf, rosette leaf 2","rosette leaf 2","vegetative","shoot",6
"5220","DV-LF-2","AT1G58602","hv",64.0869047667161,6.02429540281695,"adult, rosette leaf, rosette leaf 2","rosette leaf 2","vegetative","shoot",6
"5221","DV-LF-2","AT3G44480","hv",70.0523840221063,6.15081115194399,"adult, rosette leaf, rosette leaf 2","rosette leaf 2","vegetative","shoot",6
"5222","DV-LF-2","AT1G58807","hv",59.9762307167007,5.93017506690779,"adult, rosette leaf, rosette leaf 2","rosette leaf 2","vegetative","shoot",6
"5223","DV-LF-2","AT1G58848","hv",55.6229942151788,5.82331613563887,"adult, rosette leaf, rosette leaf 2","rosette leaf 2","vegetative","shoot",6
"5224","DV-LF-2","AT1G59124","hv",59.9762307167007,5.93017506690779,"adult, rosette leaf, rosette leaf 2","rosette leaf 2","vegetative","shoot",6
"5225","DV-LF-2","AT1G59218","hv",44.8679585017125,5.51941479203912,"adult, rosette leaf, rosette leaf 2","rosette leaf 2","vegetative","shoot",6
"5226","DV-LF-2","AT3G25510","non-hv",6.67940158212057,2.94099389321937,"adult, rosette leaf, rosette leaf 2","rosette leaf 2","vegetative","shoot",6
"5227","DV-LF-2","AT1G61180","hv",23.4292324403667,4.61053663013098,"adult, rosette leaf, rosette leaf 2","rosette leaf 2","vegetative","shoot",6
"5228","DV-LF-2","AT3G44630","hv",80.4767722757769,6.34831692357156,"adult, rosette leaf, rosette leaf 2","rosette leaf 2","vegetative","shoot",6
"5229","DV-LF-2","AT1G61190","hv",80.9737092856784,6.3570893757776,"adult, rosette leaf, rosette leaf 2","rosette leaf 2","vegetative","shoot",6
"5230","DV-LF-2","AT3G44670","hv",65.1437362443996,6.04753263586581,"adult, rosette leaf, rosette leaf 2","rosette leaf 2","vegetative","shoot",6
"5231","DV-LF-2","AT5G41540","non-hv",0.36663874268022,0.450631931296147,"adult, rosette leaf, rosette leaf 2","rosette leaf 2","vegetative","shoot",6
"5232","DV-LF-2","AT1G72840","non-hv",4.82276082025615,2.5417033588522,"adult, rosette leaf, rosette leaf 2","rosette leaf 2","vegetative","shoot",6
"5233","DV-LF-2","AT5G41550","non-hv",1.34755107084707,1.23115654397334,"adult, rosette leaf, rosette leaf 2","rosette leaf 2","vegetative","shoot",6
"5234","DV-LF-2","AT1G72860","non-hv",0.463071754391075,0.549000526254002,"adult, rosette leaf, rosette leaf 2","rosette leaf 2","vegetative","shoot",6
"5235","DV-LF-2","AT1G59620","non-hv",30.2700440569302,4.96670934679086,"adult, rosette leaf, rosette leaf 2","rosette leaf 2","vegetative","shoot",6
"5236","DV-LF-2","AT1G61300","hv",54.5197055666029,5.79492801188984,"adult, rosette leaf, rosette leaf 2","rosette leaf 2","vegetative","shoot",6
"5237","DV-LF-2","AT1G61310","hv",6.67195044183678,2.93959340107199,"adult, rosette leaf, rosette leaf 2","rosette leaf 2","vegetative","shoot",6
"5238","DV-LF-2","AT4G36150","non-hv",15.9342042208471,4.08186828758821,"adult, rosette leaf, rosette leaf 2","rosette leaf 2","vegetative","shoot",6
"5239","DV-LF-2","AT1G69550","hv",25.1765223863417,4.71020153941141,"adult, rosette leaf, rosette leaf 2","rosette leaf 2","vegetative","shoot",6
"5240","DV-LF-2","AT5G40100","non-hv",0,0,"adult, rosette leaf, rosette leaf 2","rosette leaf 2","vegetative","shoot",6
"5241","DV-LF-2","AT5G11250","non-hv",22.4092184617846,4.54900486444497,"adult, rosette leaf, rosette leaf 2","rosette leaf 2","vegetative","shoot",6
"5242","DV-LF-2","AT1G65850","non-hv",0.563277626744695,0.644574013244814,"adult, rosette leaf, rosette leaf 2","rosette leaf 2","vegetative","shoot",6
"5243","DV-LF-2","AT5G43470","hv",96.45227211336,6.6066239173994,"adult, rosette leaf, rosette leaf 2","rosette leaf 2","vegetative","shoot",6
"5244","DV-LF-2","AT4G12010","non-hv",11.9417468092829,3.69396045279015,"adult, rosette leaf, rosette leaf 2","rosette leaf 2","vegetative","shoot",6
"5245","DV-LF-2","AT1G50180","non-hv",8.35812146543008,3.22621895454096,"adult, rosette leaf, rosette leaf 2","rosette leaf 2","vegetative","shoot",6
"5246","DV-LF-2","AT5G35450","non-hv",13.2141618147844,3.8292571231109,"adult, rosette leaf, rosette leaf 2","rosette leaf 2","vegetative","shoot",6
"5247","DV-LF-2","AT5G43730","non-hv",3.49788270891175,2.16924604051154,"adult, rosette leaf, rosette leaf 2","rosette leaf 2","vegetative","shoot",6
